Showtec,LEDFloodlight,2ch,Showtec_LEDFloodlight_2ch,2,00000000,,,,
Showtec,LEDFloodlight,3ch,Showtec_LEDFloodlight_3ch,3,00000000,,,,
Showtec,LEDFloodlight,7ch,Showtec_LEDFloodlight_7ch,7,00000000,,,,
Showtec,LEDLightBar8,Mode 1,Showtec_LEDLightBar8_Mode 1,3,00000000,,,,
Showtec,LEDLightBar8,Mode 2,Showtec_LEDLightBar8_Mode 2,4,00000000,,,,
Showtec,LEDLightBar8,Mode 3,Showtec_LEDLightBar8_Mode 3,14,00000000,,,,
Showtec,LEDLightBar8,Mode 4,Showtec_LEDLightBar8_Mode 4,26,00000000,,,,
Showtec,LEDLightBar8,Mode 4 HTP,Showtec_LEDLightBar8_Mode 4 HTP,26,00000000,,,,
Showtec,LEDLightBarRGB,Mode 1,Showtec_LEDLightBarRGB_Mode 1,3,00000000,,,,
Showtec,LEDLightBarRGB,Mode 2,Showtec_LEDLightBarRGB_Mode 2,4,00000000,,,,
Showtec,LEDLightBarRGB,Mode 3,Showtec_LEDLightBarRGB_Mode 3,8,00000000,,,,
Showtec,LEDLightBarRGB,Mode 4,Showtec_LEDLightBarRGB_Mode 4,14,00000000,,,,
Showtec,LEDLightBarRGB,Mode 5,Showtec_LEDLightBarRGB_Mode 5,2,00000000,,,,
Showtec,LEDLightBarRGB,Mode 6,Showtec_LEDLightBarRGB_Mode 6,26,00000000,,,,
Showtec,LEDLightBarRGB,Mode 7,Showtec_LEDLightBarRGB_Mode 7,7,00000000,,,,
Showtec,LEDMessenger,3ch,Showtec_LEDMessenger_3ch,3,00000000,,,,
Showtec,LEDPar1W,Mode 4,Showtec_LEDPar1W_Mode 4,7,00000000,,,,Showtec LEDPar1W
Showtec,LEDPar36Short,6ch,Showtec_LEDPar36Short_6ch,0,00000000,,,,
Showtec,LEDPar56Ultra,4ch,Showtec_LEDPar56Ultra_4ch,4,00000000,,,,
Showtec,LEDPar64,7ch,Showtec_LEDPar64_7ch,7,00000000,,,,
Showtec,LEDPar64Short18,5ch,Showtec_LEDPar64Short18_5ch,5,00000000,,,,
Showtec,LEDPowerBlind4,Mode 1,Showtec_LEDPowerBlind4_Mode 1,16,00000000,,,,
Showtec,LEDPowerBlind4,Mode 2,Showtec_LEDPowerBlind4_Mode 2,10,00000000,,,,
Showtec,LEDPowerBlind4,Mode 3,Showtec_LEDPowerBlind4_Mode 3,7,00000000,,,,
Showtec,LEDPowerBlind4,Mode 4,Showtec_LEDPowerBlind4_Mode 4,6,00000000,,,,
Showtec,LEDPowerBlind4,Mode 5,Showtec_LEDPowerBlind4_Mode 5,6,00000000,,,,
Showtec,LEDPowerBlind8,Mode 1,Showtec_LEDPowerBlind8_Mode 1,16,00000000,,,,
Showtec,LEDPowerBlind8,Mode 2,Showtec_LEDPowerBlind8_Mode 2,10,00000000,,,,
Showtec,LEDPowerBlind8,Mode 3,Showtec_LEDPowerBlind8_Mode 3,7,00000000,,,,
Showtec,LEDPowerBlind8,Mode 4,Showtec_LEDPowerBlind8_Mode 4,6,00000000,,,,
Showtec,LEDPowerBlind8,Mode 5,Showtec_LEDPowerBlind8_Mode 5,6,00000000,,,,
Showtec,LEDShortQ418,4ch,Showtec_LEDShortQ418_4ch,4,00000000,,,,
Showtec,LEDShortQ418,5ch,Showtec_LEDShortQ418_5ch,5,00000000,,,,
Showtec,LEDShortQ418,8ch,Showtec_LEDShortQ418_8ch,8,00000000,,,,
Showtec,LEDWashUltra,4ch,Showtec_LEDWashUltra_4ch,4,00000000,,,,
Showtec,M800Tour,AR1D,Showtec_M800Tour_AR1D,4,00000000,,,,
Showtec,M800Tour,AR1S,Showtec_M800Tour_AR1S,5,00000000,,,,
Showtec,M800Tour,ARC1,Showtec_M800Tour_ARC1,3,00000000,,,,
Showtec,M800Tour,HSV,Showtec_M800Tour_HSV,3,00000000,,,,
Showtec,M800Tour,TOUR,Showtec_M800Tour_TOUR,10,00000000,,,,
Showtec,Matrix,25ch,Showtec_Matrix_25ch,25,00000000,,,,Showtec Matrix_25ch
Showtec,Matrix,29ch,Showtec_Matrix_29ch,29,00000000,,,,Showtec Matrix_31ch
Showtec,Matrix,4ch,Showtec_Matrix_4ch,4,00000000,,,,Showtec Matrix_4ch
Showtec,Matrix,9ch,Showtec_Matrix_9ch,9,00000000,,,,Showtec Matrix_9ch
Showtec,Matrix,Dimmer,Showtec_Matrix_Dimmer,1,00000000,,,,
Showtec,Mediaspinner,4ch,Showtec_Mediaspinner_4ch,4,00000000,,,,
Showtec,MiniMax 250,6ch,Showtec_MiniMax 250_6ch,6,00000000,,,,showtec minimax250-6ch
Showtec,MiniMax 250,7ch,Showtec_MiniMax 250_7ch,7,00000000,,,,showtec minimax250-7ch
Showtec,MiniMaxLED,10ch,Showtec_MiniMaxLED_10ch,10,00000000,,,,
Showtec,MiniMaxRGB,11ch,Showtec_MiniMaxRGB_11Ch,11,00000000,,,,
Showtec,MiniStudioBeam,6ch,Showtec_MiniStudioBeam_6ch,6,00000000,,,,
Showtec,MiniStudioBeam,7ch,Showtec_MiniStudioBeam_7ch,7,00000000,,,,
Showtec,MovingP64,6Ch,Showtec_MovingP64_6Ch,6,00000000,,,,
Showtec,Octostrip,Mode 1,Showtec_Octostrip_Mode 1,48,00000000,,,,
Showtec,Octostrip,Mode 2,Showtec_Octostrip_Mode 2,24,00000000,,,,
Showtec,Octostrip,Mode 4,Showtec_Octostrip_Mode 4,12,00000000,,,,
Showtec,Octostrip,Mode 8,Showtec_Octostrip_Mode 8,6,00000000,,,,showtec octostrip
Showtec,Par36Short,6ch,Showtec_Par36Short_6ch,6,00000000,,,,
Showtec,Par36ShortWhite,3ch,Showtec_Par36ShortWhite_3ch,3,00000000,,,,
Showtec,Par56Short,6ch,Showtec_Par56Short_6ch,6,00000000,,,,
Showtec,Par64,5ch,Showtec_Par64_5ch,5,00000000,,,,
Showtec,Par64ShortRGB,6ch,Showtec_Par64ShortRGB_6ch,6,00000000,,,,
Showtec,Par64ShortWhite,3ch,Showtec_Par64ShortWhite_3ch,3,00000000,,,,
Showtec,Phantom,16bit,Showtec_Phantom_16bit,9,00000000,Showtec,Phantom HTI 150,,showtec phantom-16b
showtec,Phantom,8bit,showtec_Phantom_8bit,7,00000000,Showtec,Phantom HTI 150,,showtec phantom-8b
Showtec,Phantom 250S,,Showtec_Phantom 250S,14,00000000,,,,Showtec Phantom250Spot
Showtec,Phantom 250W,,Showtec_Phantom 250W,13,00000000,,,,Showtec Phantom 250W
Showtec,Phantom 250W,Wheel,Showtec_Phantom 250W_Wheel,10,00000000,,,,
Showtec,Phantom 300Beam,Advanced,Showtec_Phantom 300Beam_Advanced,18,00000000,,,Phan300EBeam#Adv,
Showtec,Phantom 300Beam,Basic,Showtec_Phantom 300Beam_Basic,14,00000000,,,,
Showtec,Phantom 50LEDS,13ch,Showtec_Phantom 50LEDS_13ch,13,00000000,,,,
Showtec,Phantom 50LEDS,8ch,Showtec_Phantom 50LEDS_8ch,8,00000000,,,,
Showtec,Phantom150,16bit,Showtec_Phantom150_16bit,8,00000000,,,,
Showtec,Phantom150,8bit,Showtec_Phantom150_8bit,6,00000000,,,,
Showtec,Phantom225LED,14ch,Showtec_Phantom225LED_14ch,14,00000000,,,,
Showtec,Phantom225LED,8ch,Showtec_Phantom225LED_8ch,8,00000000,,,,
Showtec,Phantom25LED,11ch,Showtec_Phantom25LED_11ch,11,00000000,,,,
Showtec,Phantom25LED,6ch,Showtec_Phantom25LED_6ch,6,00000000,,,,
Showtec,Phantom25Wash,15ch,Showtec_Phantom25Wash_15ch,15,00000000,,,,
Showtec,Phantom300Spot,15ch,Showtec_Phantom300Spot_15ch,15,00000000,,,,
Showtec,Phantom300Spot,22ch,Showtec_Phantom300Spot_22ch,22,00000000,,,,
Showtec,Phantom50,13ch,Showtec_Phantom50_13ch,13,00000000,,,,
Showtec,Phantom50,8ch,Showtec_Phantom50_8ch,8,00000000,,,,
Showtec,Phantom575 Basi,16ch,Showtec_Phantom575 Basi_16ch,16,00000000,,,,
Showtec,Phantom575 Basi,26ch,Showtec_Phantom575 Basi_26ch,26,00000000,,,,
Showtec,Phantom75LED,14ch,Showtec_Phantom75LED_14ch,14,00000000,,,,
Showtec,Phantom75LED,8ch,Showtec_Phantom75LED_8ch,8,00000000,,,,
Showtec,PhantomPro,23ch,Showtec_PhantomPro_23ch,23,00000000,,,,
Showtec,PhantomPro,38ch,Showtec_PhantomPro_38ch,38,00000000,,,,Showtec PhantomPro_38ch
Showtec,Pixel Track,Mode 1,Showtec_Pixel Track_Mode 1,48,00000000,,,,showtec pixeltrack1
Showtec,Pixel Track,Mode 2,Showtec_Pixel Track_Mode 2,24,00000000,,,,showtec pixeltrack2
Showtec,Pixel Track,Mode 4,Showtec_Pixel Track_Mode 4,12,00000000,,,,showtec pixeltrack4
Showtec,Pixel Track,Mode 8,Showtec_Pixel Track_Mode 8,6,00000000,,,,showtec pixeltrack
Showtec,PixelBar12,12ch,Showtec_PixelBar12_12ch,12,00000000,,,,
Showtec,PixelBar12,18ch,Showtec_PixelBar12_18ch,18,00000000,,,,
Showtec,PixelBar12,36ch,Showtec_PixelBar12_36ch,36,00000000,,,,
Showtec,PixelBar12,3ch,Showtec_PixelBar12_3ch,3,00000000,,,,
Showtec,PixelBar12,4ch,Showtec_PixelBar12_4ch,4,00000000,,,,
Showtec,PixelBar12,6ch,Showtec_PixelBar12_6ch,6,00000000,,,,
Showtec,PixelBar12,7ch,Showtec_PixelBar12_7ch,7,00000000,,,,
Showtec,PixelBar12,9ch,Showtec_PixelBar12_9ch,9,00000000,,,,
Showtec,PixSquare16,mode3,Showtec_PixSquare16_mode3,5,00000000,,,,
Showtec,PixSquare16,mode4,Showtec_PixSquare16_mode4,12,00000000,,,,
Showtec,PixSquare16,mode5,Showtec_PixSquare16_mode5,24,00000000,,,,
Showtec,PixSquare16,mode6,Showtec_PixSquare16_mode6,48,00000000,,,,
Showtec,PixTrackPro,Mode 160,Showtec_PixTrackPro_Mode 160,160,00000000,,,,showtec ptrackpro160
Showtec,PixTrackPro,Mode 160 Snake,Showtec_PixTrackPro_Mode 160 Snake,160,00000000,,,,Showtec PixTrackPro_160snake
Showtec,PixTrackPro,Mode 20,Showtec_PixTrackPro_Mode 20,20,00000000,,,,showtec ptrackpro20
Showtec,PixTrackPro,Mode 4,Showtec_PixTrackPro_Mode 4,4,00000000,,,LEDPIXTRACPRO#4ch,showtec ptrackpro4
Showtec,PixTrackPro,Mode 40,Showtec_PixTrackPro_Mode 40,40,00000000,,,,showtec ptrackpro40
Showtec,PixTrackPro,Mode 7,Showtec_PixTrackPro_Mode 7,7,00000000,,,,showtec ptrackpro7
Showtec,PixTrackPro,Mode 8,Showtec_PixTrackPro_Mode 8,8,00000000,,,,showtec ptrackpro8
Showtec,PowerBar12,3ch,Showtec_PowerBar12_3ch,3,00000000,,,,
Showtec,PowerBar24,3ch,Showtec_PowerBar24_3ch,3,00000000,,,,
Showtec,PowerBar36,3ch,Showtec_PowerBar36_3ch,3,00000000,,,,
Showtec,PowerBlinder4,Mode1,Showtec_PowerBlinder4_Mode1,12,00000000,,,,
Showtec,PowerBlinder4,Mode2,Showtec_PowerBlinder4_Mode2,7,00000000,,,,
Showtec,Powerline18,Mode1,Showtec_Powerline18_Mode1,7,00000000,,,,
Showtec,Powerline18,Mode2,Showtec_Powerline18_Mode2,11,00000000,,,,
Showtec,Powerline18,Mode3,Showtec_Powerline18_Mode3,20,00000000,,,,
Showtec,Powerline18,Mode4,Showtec_Powerline18_Mode4,29,00000000,,,,
Showtec,Powerline18,Mode5,Showtec_Powerline18_Mode5,56,00000000,,,,
Showtec,Powerline48,12ch,Showtec_Powerline48_12ch,12,00000000,,,,
Showtec,Powerline48,3ch,Showtec_Powerline48_3ch,3,00000000,,,,
Showtec,Powerline48,6ch,Showtec_Powerline48_6ch,6,00000000,,,,
Showtec,PowerSpot3Q5,5ch,Showtec_PowerSpot3Q5_5ch,5,00000000,,,,
Showtec,PowerSpot3Q5,7ch,Showtec_PowerSpot3Q5_7ch,7,00000000,,,,
Showtec,PowerSpot3Q5,9ch,Showtec_PowerSpot3Q5_9ch,9,00000000,,,,
Showtec,PulsatorLED,4ch,Showtec_PulsatorLED_4ch,4,00000000,,,,
Showtec,QuadroFlower,10ch,Showtec_QuadroFlower_10ch,10,00000000,,,,
Showtec,Revolution250,12ch,Showtec_Revolution250_12ch,12,00000000,,,,
Showtec,RGB,HTP,Showtec_RGB_HTP,3,00000000,,,,
Showtec,RGB,LTP,Showtec_RGB_LTP,3,00000000,,,,
Showtec,RGB Strobe,,Showtec_RGB Strobe,5,00000000,,,,showtec RGBstrobe
Showtec,RGBPar,4ch,Showtec_RGBPar_4ch,4,00000000,,,,
Showtec,RGBW,LTP,Showtec_RGBW_LTP,4,00000000,,,,
Showtec,ScorpionScan260,6ch,Showtec_ScorpionScan260_6ch,6,00000000,,,,
Showtec,SevenFlower,3ch,Showtec_SevenFlower_3ch,3,00000000,,,,
Showtec,ShogunBlue,8ch,Showtec_ShogunBlue_8ch,8,00000000,,,,
Showtec,ShogunG30,7ch,Showtec_ShogunG30_7ch,7,00000000,,,,
Showtec,ShogunGreen,8ch,Showtec_ShogunGreen_8ch,8,00000000,,,,
Showtec,ShogunRed,8ch,Showtec_ShogunRed_8ch,8,00000000,,,,
Showtec,SpaceTracer,,Showtec_SpaceTracer,12,00000000,,,,showtec spacetracer
Showtec,SpaceTracer,CMY,Showtec_SpaceTracer_CMY,14,00000000,,,,
Showtec,Spectra260,Acr2,Showtec_Spectra260_Acr2,4,00000000,,,,
Showtec,Spectra260,Arc1,Showtec_Spectra260_Arc1,3,00000000,,,,
Showtec,Spectra260,Stage1,Showtec_Spectra260_Stage1,9,00000000,,,,
Showtec,Spectral Cyc650,10ch,Showtec_SpectralCyc650_10ch,10,00000000,,,,Briteq StageBeamRGB
Showtec,Spectral2500,Tour 12,Showtec_Spectral2500_Tour 13,12,00000000,,,,
Showtec,SpectralCYC2000,ARC1,Showtec_SpectralCYC2000_ARC1,3,00000000,,,,
Showtec,SpectralCYC2000,ARC1+D,Showtec_SpectralCYC2000_ARC1+D,4,00000000,,,,
Showtec,SpectralCYC2000,ARC2,Showtec_SpectralCYC2000_ARC2,5,00000000,,,,
Showtec,SpectralCYC2000,ARC2+D,Showtec_SpectralCYC2000_ARC2+D,6,00000000,,,,
Showtec,SpectralCYC2000,ARC2+S,Showtec_SpectralCYC2000_ARC2+S,7,00000000,,,,
Showtec,SpectralCYC2000,BLOCK1,Showtec_SpectralCYC2000_BLOCK1,9,00000000,,,,
Showtec,SpectralCYC2000,BLOCK2,Showtec_SpectralCYC2000_BLOCK2,0,00000000,,,,
Showtec,SpectralCYC2000,HSV,Showtec_SpectralCYC2000_HSV,3,00000000,,,,
Showtec,SpectralCYC2000,TOUR,Showtec_SpectralCYC2000_TOUR,13,00000000,,,,
Showtec,SpectralD4000,STAG,Showtec_SpectralD4000_STAG,11,00000000,,,,
Showtec,SpectralM1000,Ar2.d,Showtec_SpectralM1000_AR2D,5,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM1000,Ar2.s,Showtec_SpectralM1000_AR2S,6,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM1000,Tour,Showtec_SpectralM1000_Tour,10,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM800,AR1.S,Showtec_SpectralM800_AR1.S,5,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM800,ARC1,Showtec_SpectralM800_ARC1,3,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM800,ARC1.D,Showtec_SpectralM800_ARC1.D,4,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM800,HSV,Showtec_SpectralM800_HSV,3,00000000,,,,
Showtec,SpectralM800,Tour,Showtec_SpectralM800_Tour,10,00000000,,,,Showtec SpectralM800_Tour
Showtec,SpectralM800mk2,Tour,Showtec_SpectralM800mk2_Tour,9,00000000,,,,Showtec SpectralM800_Tour
Showtec,sphere,,Showtec_sphere,6,00000000,,,,showtec sphere
Showtec,Star Sky,,Showtec_Star Sky,5,00000000,,,,Showtec Starsky
Showtec,Star Sky,24ch,Showtec_Star Sky_24ch,24,00000000,,,,Showtec Starsky
Showtec,StarLED,4ch,Showtec_StarLED_4ch,4,00000000,,,,
Showtec,StarSkyII,7ch,Showtec_StarSkyII_7ch,7,00000000,,,,
Showtec,StarSkyPro mkII,24ch,Showtec_StarSkyPro mkII_24ch,28,00000000,,,,
Showtec,Starzone Psych,4ch,Showtec_Starzone Psych_4ch,4,00000000,,,,
Showtec,Studiobeam,Mode 4,Showtec_Studiobeam_Mode 4,7,00000000,,,,showtec studiobeam-m4
Showtec,SunPro RGB,V2 Mode 1,Showtec_SunPro RGB_V2 Mode 1,8,00000000,,,,Showtec SunRGB_mode1
Showtec,SunPro RGB,V2 Mode 2,Showtec_SunPro RGB_V2 Mode 2,15,00000000,,,,Showtec SunRGB_mode2
Showtec,SunPro RGB,V2 Mode 3,Showtec_SunPro RGB_V2 Mode 3,111,00000000,,,,Showtec SunRGB_mode3
Showtec,SunPro RGB,V3 Mode 1,Showtec_SunPro RGB_V3 Mode 1,9,00000000,,,,Showtec SunPro RGB_V3 Mode 1
Showtec,SunPro RGB,V3 Mode 2,Showtec_SunPro RGB_V3 Mode 2,16,00000000,,,,Showtec SunPro RGB_V3 Mode 2
Showtec,SunPro RGB,V3 Mode 3,Showtec_SunPro RGB_V3 Mode 3,112,00000000,,,,Showtec SunPro RGB_V3 Mode 3
Showtec,Sunstrip RGB,15ch,Showtec_Sunstrip RGB_15ch,15,00000000,,,,Showtec Sunstrip RGB_15ch
Showtec,Sunstrip RGB,30ch,Showtec_Sunstrip RGB_30ch,30,00000000,,,,Showtec Sunstrip RGB_30ch
Showtec,Sunstrip RGB,3ch,Showtec_Sunstrip RGB_3ch,3,00000000,,,,Showtec Sunstrip RGB_3ch
Showtec,Sunstrip RGB,5ch,Showtec_Sunstrip RGB_5ch,5,00000000,,,,Showtec Sunstrip RGB_5ch
Showtec,Sunstrip RGB,6ch,Showtec_Sunstrip RGB_6ch,6,00000000,,,,Showtec Sunstrip RGB_6ch
Showtec,Sunstrip White,15ch,Showtec_Sunstrip White_15ch,15,00000000,,,,
Showtec,Sunstrip White,30ch,Showtec_Sunstrip White_30ch,30,00000000,,,,
Showtec,Sunstrip White,3ch,Showtec_Sunstrip White_3ch,3,00000000,,,,
Showtec,Sunstrip White,6ch,Showtec_Sunstrip White_6ch,6,00000000,,,,
Showtec,TechnoFlash448,1ch,Showtec_TechnoFlash448_1ch,1,00000000,,,,
Showtec,TechnoFlash448,4ch,Showtec_TechnoFlash448_4ch,4,00000000,,,,
Showtec,TechnoFlash448,6ch,Showtec_TechnoFlash448_6ch,6,00000000,,,,
Showtec,TechnoFlash448,7ch,Showtec_TechnoFlash448_7ch,7,00000000,,,,
Showtec,Titan Strobe,HTP,Showtec_Titan Strobe_HTP,3,00000000,,,,showtec titan
Showtec,Titan Strobe,LTP,Showtec_Titan Strobe_LTP,2,00000000,,,,showtec titan
Showtec,Tracker,10ch,Showtec_Tracker_10ch,10,00000000,,,,Showtec Tracker_10ch
Showtec,Tracker,19ch,Showtec_Tracker_19ch,19,00000000,,,,Showtec Tracker_19ch
Showtec,Tracker,21ch,Showtec_Tracker_21ch,21,00000000,,,,
Showtec,Tracker,28ch,Showtec_Tracker_28ch,28,00000000,,,,Showtec Tracker_28ch
Showtec,Tracker,30ch,Showtec_Tracker_30Ch,30,00000000,,,,
Showtec,Tracker,Dim,Showtec_Tracker_Dim,1,00000000,,,,Showtec Tracker_Dim
Showtec,Tracker,DimStrb,Showtec_Tracker_DimStrb,2,00000000,,,,Showtec Tracker_DimStrb
Showtec,TricornoLED,4ch,Showtec_TricornoLED_4ch,4,00000000,,,,
Showtec,TunnelFlower,3ch,Showtec_TunnelFlower_3ch,3,00000000,,,,
Showtec,UV LED Bar,3ch,Showtec_UV LED Bar_3ch,3,00000000,,,,
Showtec,VersaTrack,11ch,Showtec_VersaTrack_11ch,11,00000000,,,,Showtec VersaTrack_11ch
Showtec,VersaTrack,11ch NoFX,Showtec_VersaTrack_11ch NoFX,11,00000000,,,,Showtec VersaTrack_11ch NoFX
Showtec,VersaTrack,14ch,Showtec_VersaTrack_14ch,14,00000000,,,,Showtec VersaTrack_14ch
Showtec,VersaTrack,20ch,Showtec_VersaTrack_20ch,20,00000000,,,,Showtec VersaTrack_20ch
Showtec,VersaTrack,23ch,Showtec_VersaTrack_23ch,23,00000000,,,,Showtec VersaTrack_23ch
Showtec,VersaTrack,5ch,Showtec_VersaTrack_5ch,5,00000000,,,,Showtec VersaTrack_5ch
Showtec,VersaTrack,8ch,Showtec_VersaTrack_8ch,8,00000000,,,,Showtec VersaTrack_8ch
Showtec,VersaTrack,8ch NoFX,Showtec_VersaTrack_8ch NoFX,8,00000000,,,,Showtec VersaTrack_8ch NoFX
Showtec,WashUltraComp,7ch,Showtec_WashUltraComp_7ch,7,00000000,,,,
Showtec,XB-Duomoon,,Showtec_XB-Duomoon,3,00000000,,,,
Showtec,XBDoubleDerby,4ch,Showtec_XBDoubleDerby_4ch,4,00000000,,,,
Showtec,XBWave,4ch,Showtec_XBWave_4ch,4,00000000,,,,
Showtec,ZippLED,3ch,Showtec_ZippLED_3ch,3,00000000,,,,
Showvision,LEDVision 203V,7ch,Showvision_LEDVision 203V_7ch,7,00000000,,,,
Silver Star,629LEDMover,12ch,Silver Star_629LEDMover_12ch,12,00000000,,,,
Silver Star,629LEDMover,15ch,Silver Star_629LEDMover_15ch,15,00000000,,,,
Silver Star,Cyan8000xe,Mode1,Silver Star_Cyan8000xe_Mode1,10,00000000,,,,
Silver Star,Cyan8000xe,Mode2,Silver Star_Cyan8000xe_Mode2,16,00000000,,,,
Silver Star,Cyan8000xe,Mode3,Silver Star_Cyan8000xe_Mode3,24,00000000,,,,
Silver Star,Cyan8000xe,Mode4,Silver Star_Cyan8000xe_Mode4,8,00000000,,,,
Silver Star,Cyan8000xe,Mode5,Silver Star_Cyan8000xe_Mode5,21,00000000,,,,
Silver Star,LT-VI,,Silver Star_LT-VI,10,00000000,,,,silverstar cruiselaser
Silver Star,LT-VIII,8ch,Silver Star_LT-VIII_8ch,8,00000000,,,,
Silver Star,RGBW,LTP,Silver Star_RGBW_LTP,4,00000000,,,,
Silver Star,Spot250,13ch,Silver Star_Spot250_13ch,13,00000000,,,,
Silver Star,SSpot 575,,Silver Star_SSpot 575,16,00000000,,,,silverstar showspot575
Silver Star,SWash575,,Silver Star_SWash575,16,00000000,,,,silverstar showwash575
Silver Star,YGLED330,Tour12ch,Silver Star_YGLED330_Tour12ch,12,00000000,,,,
Silver Star,YGLED617,Advanced,Silver Star_YGLED617_Advanced,12,00000000,,,,
Silver Star,YGLED617,Basic,Silver Star_YGLED617_Basic,11,00000000,,,,
Silver Star,YGLED621,15ch,Silver Star_YGLED621_15ch,15,00000000,,,,
Sky Lighting,Spot 75,16ch,Sky Lighting_Spot 75_16ch,16,00000000,,,,
SkyTec,Club Drum,4ch,SkyTec_Club Drum_4ch,4,00000000,,,,
Skytronic,LEDPAR64,,Skytronic_LEDPAR64,5,00000000,,,,Skytronic LEDPAR64
SLS,HellasS,,SLS_HellasS,10,00000000,,,,SLS HellasS
SLS,HellasW,,SLS_HellasW,8,00000000,,,,SLS HellasW
Smartlight,ImpSpot575,,Smartlight_ImpSpot575,16,00000000,,,,Smartlight ImpSpot575
Smartlight,ImpWash575,,Smartlight_ImpWash575,16,00000000,,,,Smartlight ImpWash575
Smartlight,Linea 252,14ch,Smartlight_Linea 252_14ch,14,00000000,,,,
Smartlight,Linea E8080,13ch,Smartlight_Linea E8080_13ch,13,00000000,,,,
Smartlight,RGB,LTP,Smartlight_RGB_LTP,3,00000000,,,,
Smoke Factory,Tour Hazer 2,,Smoke Factory_Tour Hazer 2,2,00000000,,,,smoke factory tour hazer 2
Solaris,Flare,RGB16Bit,Solaris_Flare_RGB16Bit,6,00000000,,,,
Solaris,Flare,RGB8Bit,Solaris_Flare_RGB8Bit,3,00000000,,,,
Solaris,Flare,RGBW16Bit,Solaris_Flare_RGBW16Bit,8,00000000,,,,
Solaris,Flare,RGBW8Bit,Solaris_Flare_RGBW8Bit,4,00000000,,,,
Solaris,Flare,Strobe,Solaris_Flare_Strobe,4,00000000,,,,
Sonken,B1000+RGB,12ch,Sonken_B1000+RGB_12ch,12,00000000,,,,
Sonoss,Senzo,Mode8,Sonoss_Senzo_Mode8,64,00000000,,,,
Source,VX150p,,Source_VX150p,9,00000000,,,,source vx150profile
Space Cannon,BlackDvl,,Space Cannon_BlackDvl,8,00000000,,,,Space Cannon BlackDvl
Space Cannon,Easy2000,,Space Cannon_Easy2000,10,00000000,,,,Space Cannon Easy2000
Space Cannon,EasyTour,,Space Cannon_EasyTour,11,00000000,,,,Space Cannon EasyTour
Space Cannon,Focus1200,,Space Cannon_Focus1200,8,00000000,,,,Space Cannon Focus1200
Space Cannon,Ibis,,Space Cannon_Ibis,15,00000000,,,,Space Cannon Ibis
Space Cannon,IbisPro,,Space Cannon_IbisPro,15,00000000,,,,Space Cannon IbisPro
Space Cannon,Ireos,,Space Cannon_Ireos,8,00000000,,,,Space Cannon Ireos
Space Cannon,IreosPro,,Space Cannon_IreosPro,15,00000000,Space Cannon,Ireos Pro VHT,IreosPro7K#dmx,Space Cannon IreosPro
Space Cannon,Mil4000,,Space Cannon_Mil4000,9,00000000,,,,Space Cannon Mil4000
Space Cannon,MilMov,,Space Cannon_MilMov,10,00000000,,,,Space Cannon MilMov
Space Cannon,SetIreos,,Space Cannon_SetIreos,8,00000000,,,,Space Cannon SetIreos
Space Cannon,TDMX,,Space Cannon_TDMX,4,00000000,,,,Space Cannon TDMX
Space Light,LEDiShow363,7ch,Space Light_LEDiShow363_7ch,7,00000000,,,,
Spotlesslight,LwarpBack,v0.8,Spotlesslight_LwarpBack_v0.8,9,00000000,,,,Spotlesslight LwarpBack_v0.8
Spotlesslight,LwarpMast,v0.8,Spotlesslight_LwarpMast_v0.8,7,00000000,,,,Spotlesslight LwarpMast_v0.8
Spotlesslight,LwarpPass,v0.8,Spotlesslight_LwarpPass_v0.8,9,00000000,,,,Spotlesslight LwarpPass_v0.8
Spotlesslight,LwarpPhys,v0.8,Spotlesslight_LwarpPhys_v0.8,9,00000000,,,,Spotlesslight LwarpPhys_v0.8
Spotlight,Arc,Focus,Spotlight_Arc_Focus,5,00000000,,,,Spotlight Arc_Focus
Spotlight,Arc,Standard,Spotlight_Arc_Standard,4,00000000,,,,spotlight arc
Spotlight,ARC RS232,,Spotlight_ARC RS232,9,00000000,,,,spotlight rs232conv
Spotlight,MidiLed,16bit,Spotlight_MidiLed_16bit,11,00000000,,,,Spotlight MidiLed_16bit
Spotlight,MidiLed,CCT,Spotlight_MidiLed_CCT,4,00000000,,,,Spotlight MidiLed_CCT
Spotlight,MidiLed,HSI,Spotlight_MidiLed_HSI,5,00000000,,,,Spotlight MidiLed_HSI
Spotlight,MidiLed,RGBSI,Spotlight_MidiLed_RGBSI,7,00000000,,,,Spotlight MidiLed_RGBSI
Spotlight,MidiLed,RGBW,Spotlight_MidiLed_RGBW,7,00000000,,,,Spotlight MidiLed
Spotlight,SL3,,Spotlight_SL3,6,00000000,,,,spotlight sl3
Squale,PC8-575Wash,5ch,Squale_PC8-575Wash_5ch,5,00000000,,,,
SRL,RGBD,RGBD,SRL_RGBD_RGBD,4,00000000,,,,
SRL,SRL-6018,17ch,SRL_SRL-6018_17ch,17,00000000,,,,
SRL,SRL-6018,33ch,SRL_SRL-6018_33ch,33,00000000,,,,
